obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	J_i	J_k	Type	tp_ref	line_ref	
"438.84065"	"438.84066"	"5100"	"1.03e+07"	B	"3.60252504"	"6.42699840"	"3"	"3"		"T5720"	"L11631"	
"438.9245"	"438.92442"	"3240bl"	"1.81e+03"	A	"0.05156912"	"2.87550352"	"3"	"2"		"T3547"	"L11631"	
"439.04477"	"439.04478"	"251"	"1.4e+05"	D	"2.99035244"	"5.81351269"	"4"	"4"		"T2578n"	"L11631"	
"439.0752"	"439.07509"	"151"	""		"4.22036211"	"7.04332745"	"4"	"4"		""	"L11631"	
"439.09502"	"439.09503"	"5500"	"1.16e+06"	C+	"3.01762252"	"5.84045966"	"3"	"4"		"T5720"	"L11631"	
"439.1863"	"439.18610"	"363"	"1.1e+06"	E	"3.92860683"	"6.75085864"	"2"	"1"		"T2578n"	"L11631"	
"439.2579"	"439.25795"	"166"	"4.1e+05"	E	"3.88160368"	"6.70339390"	"4"	"4"		"T2578n"	"L11631"	
"439.3024"	"439.30286"	"40"	""		"3.01725044"	"5.83875215"	"2"	"3"		""	"L11631"	
"439.3090"	"439.30914"	"141"	""		"4.17769679"	"6.99915820"	"5"	"4"		""	"L11631"	
"439.52738"	"439.52739"	"251"	"1.70e+06"	B	"3.65369332"	"6.47375371"	"2"	"1"		"T6110"	"L11631"	
"439.5497"	"439.54983"	"209"	""		"3.88350907"	"6.70342551"	"3"	"2"		""	"L11631"	
"440.12896"	"440.12897"	"2190"	"6.4e+06"	D	"3.60252504"	"6.41873101"	"3"	"3"		"T2491n"	"L11631"	
"440.14426"	"440.14425"	"950"	"8.18e+05"	C+	"2.83159117"	"5.64769932"	"2"	"1"		"T5720"	"L11631"	
"440.3175"	"440.31749"	"162"	""		"4.54850612"	"7.3635064"	"4"	"3"		""	"L11631"	
"440.47501"	"440.47498"	"810000"	"2.75e+07"	A	"1.55735733"	"4.37135106"	"3"	"4"		"T3831"	"L11631"	
"440.50187"	"440.50185"	"1070"	"2.95e+02"	C+	"0.05156912"	"2.86539125"	"3"	"3"		"T5720"	"L11631"	
"440.7233"	"440.72342"	"257"	""		"3.60252504"	"6.41493251"	"3"	"2"		""	"L11631"	
"440.7657"	"440.76567"	"158"	""		"3.01725044"	"5.82938837"	"2"	"3"		""	"L11631"	
"440.77089"	"440.77086"	"2690"	"7.30e+05"	D+	"2.17594512"	"4.98804995"	"3"	"2"		"T5720"	"L11631"	
"440.84132"	"440.84132"	"3890"	"1.92e+06"	D+	"2.19786640"	"5.00952178"	"2"	"1"		"T5720"	"L11631"	
"440.91192"	"440.91189"	"468"	"7.4e+05"	D	"3.30092244"	"6.11212776"	"2"	"1"		"T2578n"	"L11631"	
"441.4931"	"441.49315"	"151"	""		"3.88350907"	"6.69101333"	"3"	"2"		""	"L11631"	
"441.51222"	"441.51221"	"288000"	"1.19e+07"	A	"1.60789577"	"4.41527878"	"2"	"3"		"T3831"	"L11631"	
"441.8419"	"441.84194"	"138"	""		"2.99035244"	"5.79564049"	"4"	"3"		""	"L11631"	
"442.25678"	"442.25677"	"12300"	"8.72e+06"	B+	"2.84504259"	"5.64769932"	"1"	"1"		"T5720"	"L11631"	
"442.31412"	"442.31407"	"295"	"1.3e+05"	E	"2.99035244"	"5.79264615"	"4"	"4"		"T2578n"	"L11631"	
"442.38405"	"442.38410"	"427"	"1.8e+06"	D	"3.65369332"	"6.45554341"	"2"	"2"		"T2578n"	"L11631"	
"442.4068"	"442.40673"	"120"	"2.37e+05"	C	"3.64164057"	"6.44334733"	"3"	"3"		"T6110"	"L11631"	
"442.41876"	"442.41873"	"251"	""		"3.54652001"	"6.34815078"	"2"	"2"		""	"L11631"	
"442.5656"	"442.56574"	"200"	""		"3.57321890"	"6.37391903"	"5"	"4"		""	"L11631"	
"442.5752"	"442.57511"	"89"	""		"3.26570610"	"6.06634697"	"2"	"2"		""	"L11631"	
""	"442.72981"	"m"	""		"3.65369332"	"6.45335558"	"2"	"2"		""	"L11631"	
"442.73096"	"442.73095"	"117000"	"3.41e+04"	A	"0.05156912"	"2.85122419"	"3"	"4"		"T3547"	"L11631"	
"442.8567"	"442.85702"	"110"	""		"3.94332623"	"6.74218434"	"3"	"3"		""	"L11631"	
"442.9187"	"442.91906"	"195"	""		"3.92860683"	"6.72707289"	"2"	"2"		""	"L11631"	
"443.01888"	"443.01887"	"1120"	"2.00e+06"	E	"3.01725044"	"5.81508605"	"2"	"1"		"T5720"	"L11631"	
"443.06137"	"443.06136"	"4170"	"7.45e+06"	B	"2.22271209"	"5.02027939"	"1"	"0"		"T4187"	"L11631"	
"443.25675"	"443.25674"	"810"	"8.4e+05"	D	"3.57321890"	"6.36955305"	"5"	"5"		"T2578n"	"L11631"	
"443.32184"	"443.32183"	"3720"	"2.1e+07"	D	"3.65369332"	"6.44961696"	"2"	"1"		"T2578n"	"L11631"	
"443.37821"	"443.37818"	"1230"	"2.62e+06"	B	"3.60252504"	"6.39809335"	"3"	"3"		"T5720"	"L11631"	
"443.51486"	"443.51485"	"4900"	"4.72e+03"	A	"0.08728574"	"2.88199261"	"2"	"1"		"T3547"	"L11631"	
"443.69203"	"443.69204"	"1100"	"2.82e+05"	C	"3.04686890"	"5.84045966"	"4"	"4"		"T5720"	"L11631"	
"443.83430"	"443.83425"	"417"	"8.5e+06"	D	"3.68638944"	"6.47908516"	"1"	"0"		"T2578n"	"L11631"	
"443.9634"	"443.9634"	"219bl*"	""		"4.54850612"	"7.340389"	"4"	"4"		""	"L11631"	
"443.9634"	"443.96341"	"219bl*"	"7.9e+04"	E	"3.04686890"	"5.83875215"	"4"	"3"		"T2578n"	"L11631"	
"443.98805"	"443.98812"	"680"	"6.73e+04"	B	"2.27860466"	"5.07033256"	"2"	"2"		"T4187"	"L11631"	
"444.0479"	"444.04789"	"145"	"4.5e+05"	E	"3.60252504"	"6.39387714"	"3"	"3"		"T2578n"	"L11631"	
"444.08236"	"444.08243"	"102"	"3.0e+06"	E	"3.95972364"	"6.75085864"	"1"	"1"		"T2578n"	"L11631"	
"444.0969"	"444.09691"	"40"	""		"3.30092244"	"6.09196644"	"2"	"3"		""	"L11631"	
"444.1545"	"444.15464"	"71"	""		"3.88350907"	"6.67419029"	"3"	"3"		""	"L11631"	
"444.23387"	"444.23386"	"13500"	"3.76e+06"	B	"2.19786640"	"4.98804995"	"2"	"2"		"T4187"	"L11631"	
"444.28313"	"444.28310"	"1910"	"1.09e+05"	B	"2.17594512"	"4.96581946"	"3"	"2"		"T4187"	"L11631"	
"444.3194"	"444.31938"	"14100bl*"	"1.02e+07"	B+	"2.85805275"	"5.64769932"	"0"	"1"		"T5720"	"L11631"	
"444.3194"	"444.31953"	"14100bl*"	""		"3.07133880"	"5.86098438"	"1"	"1"		""	"L11631"	
"444.54712"	"444.54707"	"427"	"2.44e+02"	A	"0.08728574"	"2.87550352"	"2"	"2"		"T3547"	"L11631"	
"444.68318"	"444.68319"	"760"	"5.38e+06"	B	"3.68638944"	"6.47375371"	"1"	"1"		"T6110"	"L11631"	
"444.6896"	"444.68956"	"105"	""		"3.30140276"	"6.08872711"	"4"	"4"		""	"L11631"	
"444.71301"	"444.71298"	"1780"	"8.91e+04"	C+	"2.19786640"	"4.98504395"	"2"	"3"		"T5720"	"L11631"	
"444.77170"	"444.77169"	"9500"	"5.11e+06"	B	"2.22271209"	"5.00952178"	"1"	"1"		"T4187"	"L11631"	
"444.7805"	"444.78027"	"162"	""		"4.22036211"	"7.00711799"	"4"	"4"		""	"L11631"	
"445.03153"	"445.03156"	"760"	"1.15e+06"	C+	"3.11096179"	"5.89614419"	"0"	"1"		"T5720"	"L11631"	
"445.0767"	"445.07667"	"71"	"2.3e+05"	E	"3.88160368"	"6.66650376"	"4"	"4"		"T2578n"	"L11631"	
"445.2609"	"445.26109"	"219bl"	"8.3e+05"	E	"3.94332623"	"6.72707289"	"3"	"2"		"T2578n"	"L11631"	
"445.2799"	"445.27991"	"214"	""		"2.58810592"	"5.37173492"	"3"	"3"		""	"L11631"	
"445.43807"	"445.43808"	"8300"	"3.38e+06"	B+	"2.83159117"	"5.61423177"	"2"	"2"		"T5720"	"L11631"	
"445.46709"	"445.46706"	"209"	""		"3.63521992"	"6.41767950"	"1"	"2"		""	"L11631"	
"445.50270"	"445.50269"	"740"	"4.1e+06"	E	"3.88160368"	"6.66384071"	"4"	"3"		"T2578n"	"L11631"	
"445.63254"	"445.63255"	"1150"	"2.06e+05"	B	"3.04686890"	"5.82829520"	"4"	"5"		"T5720"	"L11631"	
"445.66299"	"445.66280"	"219"	"6.8e+05"	E	"3.88160368"	"6.66284114"	"4"	"5"		"T2578n"	"L11631"	
"445.80799"	"445.80800"	"830"	""		"3.88350907"	"6.66384071"	"3"	"3"		""	"L11631"	
"445.91173"	"445.91170"	"9500"	"2.52e+06"	B	"2.17594512"	"4.95563019"	"3"	"3"		"T4187"	"L11631"	
"445.93524"	"445.93521"	"550"	""		"4.17769679"	"6.95723530"	"5"	"5"		""	"L11631"	
"446.11964"	"446.11955"	"457"	""		"3.01725044"	"5.79564049"	"2"	"3"		""	"L11631"	
"446.13726"	"446.13719"	"269"	""		"3.41489715"	"6.19317735"	"1"	"0"		""	"L11631"	
"446.16525"	"446.16524"	"74000"	"2.95e+04"	A	"0.08728574"	"2.86539125"	"2"	"3"		"T3547"	"L11631"	
"446.1970"	"446.19682"	"1450bl*"	"2.31e+06"	B	"3.60252504"	"6.38043390"	"3"	"4"		"T5720"	"L11631"	
"446.1970"	"446.19710"	"1450bl*"	""		"3.63977237"	"6.41767950"	"2"	"2"		""	"L11631"	
"446.2195"	"446.21977"	"200"	""		"3.60252504"	"6.38029108"	"3"	"3"		""	"L11631"	
"446.3132"	"446.31302"	"25"	""		"3.07133880"	"5.84852446"	"1"	"0"		""	"L11631"	
"446.3407"	"446.34038"	"170"	""		"4.25622280"	"7.03323823"	"3"	"3"		""	"L11631"	
"446.46872"	"446.46903"	"234"	""		"3.24096914"	"6.01718438"	"3"	"3"		""	"L11631"	
"446.47662"	"446.47657"	"890"	"6.66e+05"	C+	"3.01725044"	"5.79341882"	"2"	"2"		"T5720"	"L11631"	
"446.65515"	"446.65510"	"45700"	"1.20e+07"	B+	"2.83159117"	"5.60664989"	"2"	"3"		"T5720"	"L11631"	
"446.69383"	"446.69374"	"510"	"3.2e+06"	E	"3.92860683"	"6.70342551"	"2"	"2"		"T2578n"	"L11631"	
"446.93753"	"446.93754"	"8300"	"1.59e+07"	C+	"3.65369332"	"6.42699840"	"2"	"3"		"T5720"	"L11631"	
"447.1677"	"447.16760"	"132"	"1.12e+02"	A	"0.11011433"	"2.88199261"	"1"	"1"		"T3547"	"L11631"	
"447.27110"	"447.27049"	"780"	""		"3.63977237"	"6.41101300"	"2"	"2"		""	"L11631"	
"447.60183"	"447.60184"	"25100"	"1.01e+07"	B+	"2.84504259"	"5.61423177"	"1"	"2"		"T5720"	"L11631"	
"447.60752"	"447.60753"	"8100"	""		"3.68638944"	"6.45554341"	"1"	"2"		""	"L11631"	
"447.80179"	"447.80174"	"151"	"1.6e+04"	E	"2.19786640"	"4.96581946"	"2"	"2"		"T2578n"	"L11631"	
"447.96025"	"447.95979"	"1230"	""		"3.63434980"	"6.40132623"	"6"	"5"		""	"L11631"	
"447.99626"	"447.99621"	"447"	""		"3.98410712"	"6.75085864"	"2"	"1"		""	"L11631"	
"448.01363"	"448.01366"	"1150"	"4.31e+05"	C	"3.04686890"	"5.81351269"	"4"	"4"		"T5720"	"L11631"	
"448.0271"	"448.02703"	"158"	""		"3.60252504"	"6.36908625"	"3"	"2"		""	"L11631"	
"448.16090"	"448.16089"	"540"	"4.5e+06"	D	"3.68638944"	"6.45212430"	"1"	"1"		"T2578n"	"L11631"	
"448.21696"	"448.21691"	"37200"	"2.09e+04"	A	"0.11011433"	"2.87550352"	"1"	"2"		"T3547"	"L11631"	
"448.22524"	"448.22523"	"7800"	"2.19e+06"	C	"2.22271209"	"4.98804995"	"1"	"2"		"T5720"	"L11631"	
"448.27390"	"448.27389"	"850"	"2.3e+06"	E	"3.65369332"	"6.41873101"	"2"	"3"		"T2578n"	"L11631"	
"448.3777"	"448.37762"	"110"	"1.4e+05"	E	"3.64164057"	"6.40603863"	"3"	"4"		"T2578n"	"L11631"	
"448.42195"	"448.42198"	"4570"	"5.04e+06"	B	"3.60252504"	"6.36664959"	"3"	"4"		"T5720"	"L11631"	
"448.56753"	"448.56756"	"1700"	"1.1e+07"	D	"3.68638944"	"6.44961696"	"1"	"1"		"T2578n"	"L11631"	
"448.5972"	"448.59695"	"151"	"5.3e+05"	E	"3.65369332"	"6.41673983"	"2"	"1"		"T2578n"	"L11631"	
"448.7736"	"448.77372"	"110"	"5.8e+04"	E	"3.23672008"	"5.99867825"	"6"	"5"		"T2578n"	"L11631"	
"448.81328"	"448.81335"	"389"	"1.4e+06"	D	"3.60252504"	"6.36423934"	"3"	"2"		"T2578n"	"L11631"	
"448.89066"	"448.89057"	"457"	"9.76e+05"	C	"3.65369332"	"6.41493251"	"2"	"2"		"T5720"	"L11631"	
"448.97388"	"448.97387"	"12900"	"1.19e+04"	A	"0.12126572"	"2.88199261"	"0"	"1"		"T3547"	"L11631"	
"449.00837"	"449.00840"	"2240"	"3.3e+06"	D	"3.01725044"	"5.77776507"	"2"	"1"		"T2578n"	"L11631"	
"449.07597"	"449.07596"	"790"	""		"3.94332623"	"6.70342551"	"3"	"2"		""	"L11631"	
"449.08104"	"449.08111"	"166"	""		"3.94332623"	"6.70339390"	"3"	"4"		""	"L11631"	
"449.26780"	"449.26783"	"107"	"2.6e+06"	D	"3.98410712"	"6.74302768"	"2"	"1"		"T2578n"	"L11631"	
"449.3370"	"449.33711"	"129"	""		"3.57321890"	"6.33171407"	"5"	"5"		""	"L11631"	
"449.40552"	"449.40521"	"191"	""		"3.98410712"	"6.74218434"	"2"	"3"		""	"L11631"	
"449.44645"	"449.44644"	"240"	""		"2.94879294"	"5.70661711"	"5"	"6"		""	"L11631"	
"449.45629"	"449.45628"	"12600"	"3.45e+06"	B	"2.19786640"	"4.95563019"	"2"	"3"		"T4187"	"L11631"	
"449.55677"	"449.55672"	"170"	""		"3.60252504"	"6.35967275"	"3"	"3"		""	"L11631"	
"449.59528"	"449.59525"	"437"	"1.4e+06"	D	"3.65369332"	"6.41060472"	"2"	"2"		"T2578n"	"L11631"	
"449.8533"	"449.85360"	"62"	""		"3.88350907"	"6.63883718"	"3"	"3"		""	"L11631"	
"449.9136"	"449.91353"	"110"	""		"4.54850612"	"7.30346725"	"4"	"4"		""	"L11631"	
"450.0630"	"450.06348"	"141"	""		"4.55852281"	"7.31256608"	"3"	"2"		""	"L11631"	
"450.25906"	"450.25907"	"620"	"1.2e+05"	E	"3.57321890"	"6.32606584"	"5"	"6"		"T2578n"	"L11631"	
"450.48303"	"450.48304"	"427"	"2.8e+05"	D	"3.26570610"	"6.01718438"	"2"	"3"		"T2578n"	"L11631"	
"450.7213"	"450.72151"	"79"	""		"3.11096179"	"5.86098438"	"0"	"1"		""	"L11631"	
"450.97339"	"450.97346"	"162"	""		"4.22036211"	"6.96884828"	"4"	"4"		""	"L11631"	
"451.0820"	"451.08223"	"71"	""		"3.60252504"	"6.35034852"	"3"	"3"		""	"L11631"	
"451.41836"	"451.41839"	"830"	"4.4e+05"	D+	"3.04686890"	"5.79264615"	"4"	"4"		"T2491n"	"L11631"	
"451.4416"	"451.44149"	"129"	""		"4.54850612"	"7.2941429"	"4"	"3"		""	"L11631"	
"451.4500"	"451.45026"	"257"	""		"3.92860683"	"6.67419029"	"2"	"3"		""	"L11631"	
"451.5166"	"451.51650"	"89"	"4.4e+04"	E	"2.87550352"	"5.62068415"	"2"	"2"		"T2578n"	"L11631"	
"451.75242"	"451.75239"	"1120"	"1.51e+06"	C+	"3.07133880"	"5.81508605"	"1"	"1"		"T5720"	"L11631"	
"451.84318"	"451.84308"	"170"	"2.1e+04"	E	"3.23672008"	"5.97991659"	"6"	"5"		"T2578n"	"L11631"	
"451.85768"	"451.85777"	"195"	"9.1e+03"	E	"2.22271209"	"4.96581946"	"1"	"2"		"T2578n"	"L11631"	
"452.33984"	"452.33987"	"245"	"5.2e+05"	D	"3.65369332"	"6.39387714"	"2"	"3"		"T2578n"	"L11631"	
"452.51365"	"452.51364"	"6000"	""		"3.60252504"	"6.34165661"	"3"	"2"		""	"L11631"	
"452.5863"	"452.58635"	"60"	"4.7e+04"	E	"2.88199261"	"5.62068415"	"1"	"2"		"T2578n"	"L11631"	
"452.63986"	"452.63981"	"650"	""		"3.88160368"	"6.61997175"	"4"	"4"		""	"L11631"	
"452.65605"	"452.65606"	"468"	""		"3.11096179"	"5.84923154"	"0"	"1"		""	"L11631"	
"452.77824"	"452.77827"	"209"	"1.3e+05"	E	"3.25148176"	"5.98901244"	"3"	"2"		"T2578n"	"L11631"	
"452.8479"	"452.84788"	"135"	""		"4.54850612"	"7.28561601"	"4"	"3"		""	"L11631"	
"452.86139"	"452.86136"	"65000"	"5.44e+06"	B	"2.17594512"	"4.91297355"	"3"	"4"		"u25"	"L11631"	
"452.87567"	"452.87566"	"710"	"3.69e+05"	C	"3.30140276"	"6.03834476"	"4"	"4"		"T5720"	"L11631"	
"452.88207"	"452.88204"	"200"	""		"3.01725044"	"5.75415389"	"2"	"1"		""	"L11631"	
"452.95508"	"452.95499"	"680"	""		"3.88350907"	"6.61997175"	"3"	"4"		""	"L11631"	
"452.96758"	""	"1620"	""		""	""	""	""		""	"L11631"	
"453.11478"	"453.11477"	"13800"	"2.52e+05"	A	"1.48486439"	"4.22036211"	"4"	"4"		"T3831"	"L11631"	
"453.1630"	"453.16255"	"760bl*"	""		"3.21118938"	"5.94639870"	"4"	"4"		""	"L11631"	
"453.1630"	"453.16356"	"760bl*"	""		"3.63434980"	"6.36955305"	"6"	"5"		""	"L11631"	
"453.3956"	"453.39576"	"63"	""		"2.94879294"	"5.68259542"	"5"	"4"		""	"L11631"	
"453.6486"	"453.64866"	"71"	""		"3.64164057"	"6.37391903"	"3"	"4"		""	"L11631"	
"453.7673"	"453.76703"	"251bl"	"3.1e+04"	E	"3.26711257"	"5.99867825"	"5"	"5"		"T2578n"	"L11631"	
"453.88363"	"453.88362"	"178"	""		"3.94332623"	"6.67419029"	"3"	"3"		""	"L11631"	
"454.06719"	"454.06716"	"145"	""		"2.99035244"	"5.72011266"	"4"	"5"		""	"L11631"	
"454.13138"	"454.13158"	"98"	""		"3.25148176"	"5.98085478"	"3"	"2"		""	"L11631"	
"454.19413"	"454.19422"	"120"	"3.0e+04"	E	"3.26711257"	"5.99610917"	"5"	"4"		"T2578n"	"L11631"	
"454.24118"	"454.24117"	"295"	"4.5e+05"	D	"3.63977237"	"6.36848691"	"2"	"3"		"T2578n"	"L11631"	
"454.26983"	"454.26971"	"162"	""		"3.68638944"	"6.41493251"	"1"	"2"		""	"L11631"	
"454.70166"	"454.70169"	"148"	"1.5e+04"	E	"1.55735733"	"4.28330826"	"3"	"2"		"T2578n"	"L11631"	
"454.78471"	"454.78468"	"7800"	"4.48e+06"	D+	"3.54652001"	"6.27197352"	"2"	"3"		"T5720"	"L11631"	
"454.94666"	"454.94655"	"830"	""		"3.88160368"	"6.60608750"	"4"	"5"		""	"L11631"	
"455.16467"	"455.16479"	"204"	"3.3e+05"	E	"3.94332623"	"6.66650376"	"3"	"4"		"T2578n"	"L11631"	
"455.25413"	""	"1740"	""		""	""	""	""		""	"L11631"	
"455.44509"	"455.44510"	"186"	"4.7e+04"	D	"2.86539125"	"5.58689276"	"3"	"3"		"T2578n"	"L11631"	
"455.61256"	"455.61259"	"4070"	"1.05e+07"	B	"3.60252504"	"6.32302612"	"3"	"2"		"T5720"	"L11631"	
"455.69247"	"455.69242"	"71"	"1.4e+05"	D	"3.25148176"	"5.97150625"	"3"	"2"		"T2578n"	"L11631"	
"455.81051"	"455.81054"	"209"	""		"3.64164057"	"6.36096020"	"3"	"4"		""	"L11631"	
"456.00878"	"456.00883"	"380"	"4.7e+05"	D	"3.60252504"	"6.32066224"	"3"	"4"		"T2578n"	"L11631"	
"456.14140"	"456.14132"	"120"	""		"4.41527878"	"7.13262645"	"3"	"2"		""	"L11631"	
"456.46983"	"456.46969"	"209"	""		"3.65369332"	"6.36908625"	"2"	"2"		""	"L11631"	
"456.48211"	"456.48218"	"269"	""		"3.07133880"	"5.7866575"	"1"	"0"		""	"L11631"	
"456.53099"	"456.53104"	"178"	"2.2e+05"	E	"3.27398440"	"5.98901244"	"1"	"2"		"T2578n"	"L11631"	
"456.54112"	"456.54107"	"100"	""		"4.44562726"	"7.1605957"	"2"	"1"		""	"L11631"	
"456.56616"	"456.56615"	"427"	"4.0e+05"	E	"3.24096914"	"5.95578840"	"3"	"2"		"T2578n"	"L11631"	
"456.65142"	"456.65147"	"398"	"4.48e+05"	D+	"3.30092244"	"6.01523448"	"2"	"1"		"T5720"	"L11631"	
"456.68665"	"456.68650"	"129"	""		"4.31247059"	"7.02657446"	"5"	"4"		""	"L11631"	
"456.69882"	"456.69893"	"71"	"5.9e+05"	D	"3.41489715"	"6.12892712"	"1"	"2"		"T2578n"	"L11631"	
"456.8602"	"456.86022"	"40"	""		"3.92860683"	"6.64167865"	"2"	"2"		""	"L11631"	
"456.87629"	"456.87634"	"347"	""		"3.26570610"	"5.97868220"	"2"	"1"		""	"L11631"	
"456.88389"	"456.88396"	"275"	""		"3.63521992"	"6.34815078"	"1"	"2"		""	"L11631"	
"456.9055"	"456.90532"	"1020bl"	""		"3.26711257"	"5.97991659"	"5"	"5"		""	"L11631"	
"457.14375"	"457.14374"	"76"	"2.8e+04"	E	"2.87550352"	"5.58689276"	"2"	"3"		"T2578n"	"L11631"	
"457.42159"	"457.42153"	"309"	"1.6e+05"	E	"3.21118938"	"5.92093198"	"4"	"3"		"T2578n"	"L11631"	
"457.47176"	"457.47173"	"295"	"8.2e+04"	D	"2.27860466"	"4.98804995"	"2"	"2"		"T2578n"	"L11631"	
"457.57799"	"457.57795"	"269"	""		"3.30140276"	"6.01021907"	"4"	"3"		""	"L11631"	
"457.6517"	"457.65194"	"79"	""		"3.63977237"	"6.34815078"	"2"	"2"		""	"L11631"	
"457.9066"	"457.90690"	"20"	""		"3.27398440"	"5.98085478"	"1"	"2"		""	"L11631"	
"457.9326"	"457.93302"	"209bl"	""		"2.83252676"	"5.53924278"	"5"	"4"		""	"L11631"	
"458.0459"	"458.04601"	"30"	""		"2.83159117"	"5.53763954"	"2"	"2"		""	"L11631"	
"458.05771"	"458.05767"	"245"	"4.0e+05"	D	"3.65369332"	"6.35967275"	"2"	"3"		"T2578n"	"L11631"	
"458.1191"	"458.11937"	"60"	""		"4.60695104"	"7.31256608"	"2"	"2"		""	"L11631"	
"458.1508"	"458.15077"	"1550bl"	"5.9e+05"	D	"3.24096914"	"5.94639870"	"3"	"4"		"T2578n"	"L11631"	
"458.2939"	"458.29425"	"60"	""		"2.84504259"	"5.54962521"	"1"	"1"		""	"L11631"	
"458.37205"	"458.37193"	"112"	""		"3.11096179"	"5.81508605"	"0"	"1"		""	"L11631"	
"458.47160"	"458.47159"	"282"	""		"3.60252504"	"6.30606149"	"3"	"3"		""	"L11631"	
"458.48189"	"458.48188"	"407"	""		"3.60252504"	"6.30600086"	"3"	"2"		""	"L11631"	
"458.5340"	"458.53390"	"30"	""		"4.60759327"	"7.3107624"	"3"	"4"		""	"L11631"	
"458.62310"	"458.62303"	"182"	""		"4.37135106"	"7.07399482"	"4"	"3"		""	"L11631"	
"458.6992"	"458.69908"	"71"	""		"2.99035244"	"5.6925481"	"4"	"3"		""	"L11631"	
"458.71273"	"458.71274"	"1510"	"6.45e+05"	C	"3.57321890"	"6.27533411"	"5"	"4"		"T5720"	"L11631"	
"458.7720"	"458.77210"	"89"	"7.9e+05"	E	"3.98410712"	"6.68587270"	"2"	"1"		"T2578n"	"L11631"	
"459.0789"	"459.07885"	"155"	""		"4.38646275"	"7.08642312"	"5"	"4"		""	"L11631"	
"459.26508"	"459.26509"	"4570"	"1.61e+05"	A	"1.55735733"	"4.25622280"	"3"	"3"		"T3831"	"L11631"	
"459.3525"	"459.35242"	"120bl"	"5.8e+05"	E	"3.94332623"	"6.64167865"	"3"	"2"		"T2578n"	"L11631"	
"459.52077"	"459.52070"	"204"	""		"3.63434980"	"6.33171407"	"6"	"5"		""	"L11631"	
"459.5358"	"459.53582"	"1860bl"	"5.01e+05"	B	"3.30140276"	"5.99867825"	"4"	"5"		"T5720"	"L11631"	
"459.60602"	"459.60598"	"680"	"1.50e+06"	C+	"3.60252504"	"6.29938878"	"3"	"4"		"T5720"	"L11631"	
"459.64152"	"459.64153"	"117"	"2.3e+05"	E	"3.65369332"	"6.35034852"	"2"	"3"		"T2578n"	"L11631"	
"459.65745"	"459.65750"	"166"	""		"3.23672008"	"5.93328155"	"6"	"6"		""	"L11631"	
"459.7251"	"459.72500"	"50"	""		"4.38646275"	"7.08262833"	"5"	"4"		""	"L11631"	
"459.73799"	"459.73813"	"129"	""		"4.55852281"	"7.2546114"	"3"	"2"		""	"L11631"	
"459.77451"	"459.77473"	"110"	""		"4.60759327"	"7.30346725"	"3"	"4"		""	"L11631"	
"459.78711"	"459.78716"	"191"	""		"4.43461275"	"7.1304138"	"4"	"3"		""	"L11631"	
"459.81168"	"459.81167"	"1620"	""		"3.28302483"	"5.97868220"	"1"	"1"		""	"L11631"	
"459.8367"	"459.83665"	"50"	""		"3.94332623"	"6.63883718"	"3"	"3"		""	"L11631"	
"459.8740"	"459.87447"	"71"	""		"3.65369332"	"6.34898259"	"2"	"1"		""	"L11631"	
"459.9741"	"459.97394"	"71"	""		"3.30140276"	"5.99610917"	"4"	"4"		""	"L11631"	
"459.98422"	"459.98401"	"437"	""		"4.31247059"	"7.00711799"	"5"	"4"		""	"L11631"	
"460.09337"	"460.09314"	"372"	"7.79e+04"	C	"3.23672008"	"5.93072834"	"6"	"5"		"T5720"	"L11631"	
"460.20007"	"460.20006"	"760"	"7.36e+04"	A	"1.60789577"	"4.30127816"	"2"	"1"		"T3831"	"L11631"	
"460.29407"	"460.29405"	"12900"	"1.72e+05"	A	"1.48486439"	"4.17769679"	"4"	"5"		"T3831"	"L11631"	
"460.33421"	"460.33430"	"95"	"5.3e+04"	E	"2.84504259"	"5.53763954"	"1"	"2"		"T2578n"	"L11631"	
"460.39486"	"460.39483"	"100"	"5.8e+04"	E	"2.99035244"	"5.68259542"	"4"	"4"		"T2578n"	"L11631"	
"460.45572"	"460.45563"	"275"	""		"4.47327202"	"7.16515953"	"3"	"2"		""	"L11631"	
"460.48512"	"460.48496"	"117"	""		"3.63434980"	"6.32606584"	"6"	"6"		""	"L11631"	
"460.55875"	"460.55872"	"204"	""		"4.32010008"	"7.01138503"	"6"	"5"		""	"L11631"	
"460.7647"	"460.76448"	"2690bl*"	""		"3.98410712"	"6.67419029"	"2"	"3"		""	"L11631"	
"460.7647"	"460.76462"	"2690bl*"	""		"3.26570610"	"5.95578840"	"2"	"2"		""	"L11631"	
"461.1064"	"461.10613"	"89"	""		"3.30092244"	"5.98901244"	"2"	"2"		""	"L11631"	
"461.11846"	"461.11838"	"145"	"6.64e+04"	D+	"2.85122419"	"5.53924278"	"4"	"4"		"T5783"	"L11631"	
"461.12786"	"461.12787"	"4170"	""		"3.65369332"	"6.34165661"	"2"	"2"		""	"L11631"	
"461.32024"	"461.32025"	"1450"	"2.5e+06"	D	"3.29183986"	"5.97868220"	"0"	"1"		"T2578n"	"L11631"	
"461.3903"	"461.39085"	"79"	""		"4.63819369"	"7.3246249"	"1"	"1"		""	"L11631"	
